Datetime,Temperature,FeelsLike,Dew,Humidity,Wind,WindSpeed,WindGust,Pressure,Precip.,Condition,Day/Night,Clouds
2018-10-14 02:00,52,52,39,61,WNW,9,,30.13,0,Fair,N,CLR
2018-10-14 03:00,52,52,38,59,WNW,10,,30.14,0,Fair,N,CLR
2018-10-14 04:00,52,52,38,59,CALM,0,,30.14,0,Fair,N,CLR
2018-10-14 05:00,53,53,38,57,NW,8,,30.16,0,Mostly Cloudy,N,BKN
2018-10-14 06:00,52,52,39,61,NNW,6,,30.17,0,Mostly Cloudy,D,BKN
2018-10-14 07:00,52,52,38,59,W,5,,30.18,0,Mostly Cloudy,D,BKN
2018-10-14 08:00,54,54,39,57,CALM,0,,30.2,0,Mostly Cloudy,D,BKN
2018-10-14 09:00,54,54,39,57,NW,5,,30.22,0,Mostly Cloudy,D,BKN
2018-10-14 10:00,56,56,40,55,NW,6,,30.24,0,Mostly Cloudy,D,BKN
2018-10-14 11:00,59,59,39,48,W,3,,30.23,0,Mostly Cloudy,D,BKN
2018-10-14 12:00,59,59,36,42,SW,9,,30.23,0,Mostly Cloudy,D,BKN
2018-10-14 13:00,59,59,37,44,WSW,10,,30.2,0,Mostly Cloudy,D,BKN
2018-10-14 14:00,60,60,37,42,SW,10,,30.19,0,Mostly Cloudy,D,BKN
2018-10-14 15:00,59,59,38,46,SW,9,,30.19,0,Cloudy,D,OVC
2018-10-14 16:00,59,59,38,46,SW,9,,30.18,0,Mostly Cloudy,D,BKN
2018-10-14 17:00,58,58,38,47,SSW,9,,30.18,0,Mostly Cloudy,D,BKN
2018-10-14 18:00,58,58,39,49,SW,8,,30.18,0,Mostly Cloudy,N,BKN
2018-10-14 19:00,58,58,40,51,SW,7,,30.2,0,Mostly Cloudy,N,BKN
2018-10-14 20:00,58,58,40,51,SW,5,,30.2,0,Mostly Cloudy,N,BKN
2018-10-14 21:00,57,57,40,53,SW,6,,30.2,0,Mostly Cloudy,N,BKN
2018-10-14 22:00,56,56,42,60,S,7,,30.21,0,Partly Cloudy,N,SCT
2018-10-14 23:00,55,55,42,62,S,7,,30.2,0,Fair,N,FEW
2018-10-15 00:00,55,55,42,62,S,5,,30.19,0,Mostly Cloudy,N,BKN
2018-10-15 01:00,56,56,44,64,CALM,0,,30.18,0,Cloudy,N,OVC
2018-10-15 02:00,57,57,44,62,S,3,,30.17,0,Cloudy,N,OVC
2018-10-15 03:00,57,57,45,64,SSE,3,,30.15,0,Cloudy,N,OVC
2018-10-15 04:00,57,57,46,67,S,5,,30.14,0.0,Light Rain,N,OVC
2018-10-15 05:00,57,57,49,74,SSW,5,,30.13,0.0,Light Rain,N,OVC
2018-10-15 06:00,58,58,54,87,S,7,,30.11,0.02,Light Rain,D,OVC
2018-10-15 07:00,59,59,54,83,SSW,6,,30.12,0.0,Cloudy,D,OVC
2018-10-15 08:00,60,60,56,86,S,7,,30.09,0.0,Cloudy,D,OVC
2018-10-15 09:00,62,62,57,84,SSW,6,,30.09,0.0,Light Rain,D,OVC
2018-10-15 10:00,63,63,55,75,S,13,,30.07,0.0,Light Rain,D,OVC
2018-10-15 11:00,63,63,57,81,S,10,,30.03,0.01,Light Rain,D,OVC
2018-10-15 12:00,64,64,59,84,SSW,16,25,29.99,0.0,Cloudy,D,OVC
2018-10-15 13:00,65,65,59,81,SW,12,24,29.97,0,Cloudy,D,OVC
2018-10-15 14:00,66,66,60,81,SW,10,23,29.95,0,Cloudy,D,OVC
2018-10-15 15:00,67,67,60,79,SW,9,,29.93,0,Cloudy,D,OVC
2018-10-15 16:00,67,67,60,79,SW,12,,29.9,0,Cloudy,D,OVC
2018-10-15 17:00,67,67,60,79,SSW,13,20,29.87,0,Cloudy,D,OVC
2018-10-15 18:00,67,67,61,81,SSW,13,,29.86,0,Cloudy,N,OVC
2018-10-15 19:00,68,68,62,81,SW,15,,29.86,0,Cloudy,N,OVC
2018-10-15 20:00,69,69,62,78,SW,16,26,29.84,0.0,Mostly Cloudy,N,BKN
2018-10-15 21:00,69,69,62,78,SW,14,23,29.83,0,Cloudy,N,OVC
2018-10-15 22:00,70,70,63,78,WSW,13,25,29.83,0,Cloudy,N,OVC
2018-10-15 23:00,66,66,60,81,WNW,23,37,29.86,0.0,Rain / Windy,N,OVC
2018-10-16 00:00,63,63,54,72,WNW,21,29,29.89,0.01,Light Rain / Windy,N,OVC
2018-10-16 01:00,62,62,53,72,NW,17,,29.93,0.02,Cloudy,N,OVC
2018-10-16 02:00,60,60,44,55,NW,26,36,29.95,0,Cloudy / Windy,N,OVC
2018-10-16 03:00,58,58,44,60,NW,16,29,29.98,0,Mostly Cloudy,N,BKN
2018-10-16 04:00,54,54,38,55,NNW,17,24,30.04,0,Cloudy,N,OVC
2018-10-16 05:00,52,52,35,53,NNW,17,29,30.08,0,Mostly Cloudy,N,BKN
2018-10-16 06:00,50,50,32,50,NW,16,25,30.11,0,Mostly Cloudy,D,BKN
2018-10-16 07:00,49,43,32,52,NW,15,,30.14,0,Mostly Cloudy,D,BKN
2018-10-16 08:00,49,42,30,48,NW,20,25,30.15,0,Mostly Cloudy,D,BKN
2018-10-16 09:00,50,50,30,46,NNW,12,,30.15,0,Mostly Cloudy,D,BKN
2018-10-16 10:00,51,51,29,43,WNW,14,,30.14,0,Mostly Cloudy,D,BKN
2018-10-16 11:00,53,53,30,41,NW,14,,30.13,0,Mostly Cloudy,D,BKN
2018-10-16 12:00,54,54,30,40,WNW,8,,30.1,0,Mostly Cloudy,D,BKN
2018-10-16 13:00,56,56,28,34,W,9,,30.07,0,Mostly Cloudy,D,BKN
2018-10-16 14:00,56,56,28,34,W,8,,30.06,0,Mostly Cloudy,D,BKN
2018-10-16 15:00,57,57,30,36,WSW,7,,30.04,0,Mostly Cloudy,D,BKN
2018-10-16 16:00,57,57,31,37,W,10,,30.03,0,Mostly Cloudy,D,BKN
2018-10-16 17:00,56,56,31,39,WSW,10,,30.04,0,Mostly Cloudy,D,BKN
2018-10-16 18:00,55,55,32,42,SW,12,,30.04,0,Mostly Cloudy,N,BKN
2018-10-16 19:00,54,54,34,47,SW,12,,30.05,0,Mostly Cloudy,N,BKN
2018-10-16 20:00,54,54,34,47,WSW,10,,30.05,0,Mostly Cloudy,N,BKN
2018-10-16 21:00,54,54,34,47,WSW,10,,30.05,0,Mostly Cloudy,N,BKN
2018-10-16 22:00,54,54,34,47,W,14,,30.05,0,Cloudy,N,OVC
2018-10-16 23:00,54,54,35,49,W,12,,30.03,0,Mostly Cloudy,N,BKN
2018-10-17 00:00,54,54,34,47,WSW,7,,30.03,0,Mostly Cloudy,N,BKN
2018-10-17 01:00,53,53,35,50,SW,10,,30.02,0,Mostly Cloudy,N,BKN
2018-10-17 02:00,53,53,36,52,WSW,8,,30.01,0,Mostly Cloudy,N,BKN
2018-10-17 03:00,52,52,35,53,WSW,8,,29.99,0,Mostly Cloudy,N,BKN
2018-10-17 04:00,53,53,34,48,WSW,10,23,29.98,0,Mostly Cloudy,N,BKN
2018-10-17 05:00,51,51,36,56,SW,10,,29.98,0,Partly Cloudy,N,SCT
2018-10-17 06:00,51,51,37,59,WSW,10,,29.97,0,Partly Cloudy,D,SCT
2018-10-17 07:00,51,51,36,56,SW,12,20,29.96,0,Partly Cloudy,D,SCT
2018-10-17 08:00,53,53,36,52,WSW,12,23,29.97,0,Fair,D,FEW
2018-10-17 09:00,54,54,35,49,W,18,25,29.95,0,Fair,D,FEW
2018-10-17 10:00,56,56,35,45,W,18,26,29.94,0,Fair,D,FEW
2018-10-17 11:00,58,58,37,46,WSW,17,24,29.91,0,Fair,D,FEW
2018-10-17 12:00,62,62,36,38,W,14,23,29.88,0,Fair,D,FEW
2018-10-17 13:00,63,63,34,34,W,16,30,29.85,0,Fair,D,FEW
2018-10-17 14:00,63,63,35,35,W,22,31,29.84,0,Mostly Cloudy / Windy,D,BKN
2018-10-17 15:00,63,63,36,37,W,22,36,29.84,0,Mostly Cloudy / Windy,D,BKN
2018-10-17 16:00,63,63,37,38,WNW,21,29,29.86,0,Mostly Cloudy / Windy,D,BKN
2018-10-17 17:00,59,59,40,49,NW,18,29,29.89,0,Mostly Cloudy,D,BKN
2018-10-17 18:00,58,58,39,49,WNW,22,31,29.94,0,Mostly Cloudy / Windy,N,BKN
2018-10-17 19:00,57,57,37,47,NW,21,29,29.98,0,Partly Cloudy / Windy,N,SCT
2018-10-17 20:00,55,55,33,43,WNW,18,29,30.01,0,Partly Cloudy,N,SCT
2018-10-17 21:00,54,54,33,45,WNW,23,33,30.05,0,Partly Cloudy / Windy,N,SCT
2018-10-17 22:00,52,52,30,43,WNW,18,35,30.07,0,Fair,N,FEW
2018-10-17 23:00,50,50,33,52,NW,23,30,30.1,0,Fair / Windy,N,FEW
2018-10-18 00:00,49,43,31,50,WNW,16,,30.12,0,Fair,N,FEW
2018-10-18 01:00,48,40,30,50,NW,23,30,30.13,0,Cloudy / Windy,N,OVC
2018-10-18 02:00,48,41,27,44,WNW,21,29,30.14,0,Fair / Windy,N,FEW
2018-10-18 03:00,47,41,27,46,WNW,14,22,30.17,0,Fair,N,CLR
2018-10-18 04:00,46,40,29,51,NW,15,,30.2,0,Partly Cloudy,N,SCT
2018-10-18 05:00,45,39,27,49,WNW,14,24,30.23,0,Fair,N,FEW
2018-10-18 06:00,44,36,27,51,NW,18,,30.25,0,Partly Cloudy,D,SCT
2018-10-18 07:00,44,37,27,51,NW,16,23,30.28,0,Partly Cloudy,D,SCT
2018-10-18 08:00,45,38,28,52,NW,16,23,30.32,0,Fair,D,FEW
2018-10-18 09:00,45,38,25,46,NW,16,24,30.32,0,Fair,D,FEW
2018-10-18 10:00,47,40,25,42,NW,20,31,30.32,0,Partly Cloudy,D,SCT
2018-10-18 11:00,48,42,23,37,NW,15,25,30.32,0,Fair,D,FEW
2018-10-18 12:00,50,50,23,35,WNW,20,,30.31,0,Fair,D,FEW
2018-10-18 13:00,51,51,23,33,NW,17,28,30.3,0,Fair,D,FEW
2018-10-18 14:00,52,52,23,32,WNW,16,26,30.29,0,Fair,D,FEW
2018-10-18 15:00,52,52,19,27,WNW,14,24,30.28,0,Fair,D,FEW
2018-10-18 16:00,52,52,21,30,WNW,18,24,30.28,0,Fair,D,FEW
2018-10-18 17:00,52,52,23,32,WNW,16,24,30.29,0,Fair,D,CLR
2018-10-18 18:00,51,51,24,35,WNW,13,,30.31,0,Fair,N,CLR
2018-10-18 19:00,50,50,23,35,WNW,12,,30.31,0,Fair,N,CLR
2018-10-18 20:00,50,50,25,38,NW,10,,30.32,0,Fair,N,CLR
2018-10-18 21:00,49,44,27,43,NW,12,,30.33,0,Fair,N,CLR
2018-10-18 22:00,48,45,25,41,NNW,7,,30.33,0,Fair,N,CLR
2018-10-18 23:00,51,51,26,38,VAR,6,,30.32,0,Fair,N,CLR
2018-10-19 00:00,48,45,25,41,W,7,,30.31,0,Fair,N,CLR
2018-10-19 01:00,47,44,26,44,WSW,7,,30.31,0,Fair,N,CLR
2018-10-19 02:00,47,44,27,46,W,7,,30.3,0,Fair,N,CLR
2018-10-19 03:00,47,43,26,44,W,9,,30.29,0,Fair,N,CLR
2018-10-19 04:00,47,44,27,46,WSW,7,,30.28,0,Fair,N,CLR
2018-10-19 05:00,47,44,31,54,SW,7,,30.28,0,Fair,N,CLR
2018-10-19 06:00,47,43,31,54,SW,8,,30.28,0,Fair,D,FEW
2018-10-19 07:00,47,43,31,54,SW,9,,30.29,0,Fair,D,FEW
2018-10-19 08:00,50,50,31,48,SW,12,,30.29,0,Fair,D,FEW
2018-10-19 09:00,51,51,30,44,SW,10,,30.27,0,Partly Cloudy,D,SCT
2018-10-19 10:00,53,53,31,43,WSW,13,,30.24,0,Partly Cloudy,D,SCT
2018-10-19 11:00,57,57,30,36,SW,10,,30.21,0,Partly Cloudy,D,SCT
2018-10-19 12:00,59,59,31,35,SSW,10,16,30.17,0,Mostly Cloudy,D,BKN
2018-10-19 13:00,60,60,31,33,SSW,10,,30.13,0,Mostly Cloudy,D,BKN
2018-10-19 14:00,62,62,30,30,SSW,13,,30.09,0,Mostly Cloudy,D,BKN
2018-10-19 15:00,62,62,28,28,SW,13,20,30.06,0,Mostly Cloudy,D,BKN
2018-10-19 16:00,61,61,31,32,SW,15,,30.04,0,Mostly Cloudy,D,BKN
2018-10-19 17:00,59,59,35,41,SW,9,18,30.03,0,Mostly Cloudy,D,BKN
2018-10-19 18:00,59,59,38,46,SSW,16,21,30.02,0,Mostly Cloudy,N,BKN
2018-10-19 19:00,58,58,40,51,SW,13,20,30.02,0,Mostly Cloudy,N,BKN
2018-10-19 20:00,58,58,42,56,SSW,10,,29.97,0,Mostly Cloudy,N,BKN
2018-10-19 21:00,58,58,42,56,SSW,12,,29.96,0,Mostly Cloudy,N,BKN
2018-10-19 22:00,59,59,41,51,SSW,20,25,29.92,0,Cloudy,N,OVC
2018-10-19 23:00,59,59,43,55,SSW,12,21,29.89,0,Cloudy,N,OVC
2018-10-20 00:00,58,58,44,60,SSW,14,,29.85,0,Cloudy,N,OVC
2018-10-20 01:00,58,58,44,60,SSW,12,,29.82,0,Cloudy,N,OVC
2018-10-20 02:00,57,57,46,67,WSW,8,,29.82,0.0,Light Rain,N,OVC
2018-10-20 03:00,56,56,48,75,SSW,12,,29.78,0.04,Light Rain,N,OVC
2018-10-20 04:00,56,56,48,75,SSW,13,,29.75,0.01,Rain,N,OVC
2018-10-20 05:00,55,55,50,83,S,10,,29.73,0.02,Cloudy,N,OVC
2018-10-20 06:00,56,56,50,80,SSW,12,21,29.72,0,Cloudy,D,OVC
2018-10-20 07:00,57,57,51,81,WSW,12,,29.74,0,Cloudy,D,OVC
2018-10-20 08:00,57,57,51,81,SSW,13,,29.74,0.0,Light Drizzle,D,OVC
2018-10-20 09:00,57,57,51,81,WSW,12,22,29.72,0.0,Mostly Cloudy,D,BKN
2018-10-20 10:00,59,59,51,75,WSW,10,,29.7,0,Mostly Cloudy,D,BKN
2018-10-20 11:00,60,60,48,64,W,20,24,29.7,0,Mostly Cloudy,D,BKN
2018-10-20 12:00,61,61,47,60,W,15,20,29.67,0,Mostly Cloudy,D,BKN
2018-10-20 13:00,62,62,46,56,W,13,,29.65,0,Mostly Cloudy,D,BKN
2018-10-20 14:00,62,62,44,52,W,12,22,29.63,0,Mostly Cloudy,D,BKN
2018-10-20 15:00,64,64,43,46,W,12,,29.59,0,Mostly Cloudy,D,BKN
2018-10-20 16:00,65,65,41,42,WNW,15,,29.59,0,Mostly Cloudy,D,BKN
2018-10-20 17:00,63,63,40,43,W,13,,29.59,0,Mostly Cloudy,D,BKN
2018-10-20 18:00,62,62,41,46,WSW,6,,29.58,0,Partly Cloudy,N,SCT
2018-10-20 19:00,61,61,41,48,WSW,10,,29.59,0,Fair,N,FEW
2018-10-20 20:00,62,62,39,43,W,12,,29.59,0,Partly Cloudy,N,SCT
2018-10-20 21:00,57,57,42,57,N,8,,29.59,0,Mostly Cloudy,N,BKN
2018-10-20 22:00,56,56,42,60,NW,10,,29.61,0,Partly Cloudy,N,SCT
2018-10-20 23:00,55,55,42,62,NNW,9,,29.6,0,Partly Cloudy,N,SCT
2018-10-21 00:00,54,54,42,64,WNW,16,24,29.6,0,Mostly Cloudy,N,BKN
2018-10-21 01:00,52,52,44,74,WNW,10,,29.58,0.0,Partly Cloudy,N,SCT
2018-10-21 02:00,52,52,44,74,NW,8,,29.6,0,Mostly Cloudy,N,BKN
2018-10-21 03:00,51,51,44,77,N,14,,29.6,0,Cloudy,N,OVC
2018-10-21 04:00,50,50,42,74,NW,15,,29.64,0,Cloudy,N,OVC
2018-10-21 05:00,50,50,40,68,NW,16,,29.68,0,Cloudy,N,OVC
2018-10-21 06:00,50,50,38,63,NNW,18,31,29.73,0,Cloudy,D,OVC
2018-10-21 07:00,50,50,32,50,NNW,28,38,29.79,0,Mostly Cloudy / Windy,D,BKN
2018-10-21 08:00,48,40,32,54,NW,23,35,29.85,0,Mostly Cloudy / Windy,D,BKN
2018-10-21 09:00,48,40,30,50,NNW,29,36,29.89,0,Mostly Cloudy / Windy,D,BKN
2018-10-21 10:00,48,40,31,52,NW,28,38,29.91,0,Mostly Cloudy / Windy,D,BKN
2018-10-21 11:00,47,39,27,46,NNW,22,43,29.93,0,Cloudy / Windy,D,OVC
2018-10-21 12:00,49,41,29,46,NW,29,38,29.92,0,Mostly Cloudy / Windy,D,BKN
2018-10-21 13:00,49,42,28,44,NW,20,35,29.93,0,Mostly Cloudy,D,BKN
2018-10-21 14:00,49,41,27,43,NNW,26,33,29.94,0,Partly Cloudy / Windy,D,SCT
2018-10-21 15:00,49,42,27,43,NNW,22,29,29.97,0,Partly Cloudy / Windy,D,SCT
2018-10-21 16:00,48,41,26,42,NW,21,33,29.99,0,Partly Cloudy / Windy,D,SCT
2018-10-21 17:00,47,39,26,44,NW,23,32,30.03,0,Fair / Windy,D,FEW
2018-10-21 18:00,45,38,26,48,WNW,15,28,30.07,0,Fair,N,FEW
2018-10-21 19:00,45,39,25,46,NW,14,23,30.1,0,Fair,N,FEW
2018-10-21 20:00,44,37,25,47,NW,15,24,30.12,0,Fair,N,FEW
2018-10-21 21:00,44,38,26,49,NW,13,20,30.13,0,Fair,N,FEW
2018-10-21 22:00,43,36,24,47,WNW,13,,30.14,0,Fair,N,CLR
2018-10-21 23:00,43,37,25,49,WNW,12,,30.15,0,Fair,N,CLR
2018-10-22 00:00,43,37,26,51,WNW,10,,30.16,0,Fair,N,CLR
2018-10-22 01:00,44,38,25,47,WNW,12,,30.17,0,Fair,N,CLR
2018-10-22 02:00,43,37,25,49,WNW,10,,30.18,0,Fair,N,CLR
2018-10-22 03:00,43,38,26,51,W,9,,30.18,0,Fair,N,CLR
2018-10-22 04:00,43,37,26,51,W,10,,30.19,0,Partly Cloudy,N,SCT
2018-10-22 05:00,45,39,27,49,W,13,,30.19,0,Fair,N,FEW
2018-10-22 06:00,45,39,28,52,WSW,12,,30.2,0,Fair,D,FEW
2018-10-22 07:00,58,58,29,33,SW,8,,30.21,0,Partly Cloudy,D,SCT
2018-10-22 08:00,46,41,29,51,W,12,,30.23,0,Mostly Cloudy,D,BKN
2018-10-22 09:00,48,43,31,52,WSW,13,,30.24,0,Mostly Cloudy,D,BKN
2018-10-22 10:00,50,50,31,48,WSW,12,,30.23,0,Mostly Cloudy,D,BKN
2018-10-22 11:00,50,50,31,48,SW,12,,30.22,0,Mostly Cloudy,D,BKN
2018-10-22 12:00,51,51,29,43,WSW,13,,30.2,0,Cloudy,D,OVC
2018-10-22 13:00,52,52,32,47,SW,12,,30.18,0,Cloudy,D,OVC
2018-10-22 14:00,52,52,33,49,SW,14,,30.16,0,Mostly Cloudy,D,BKN
2018-10-22 15:00,51,51,30,44,SW,8,,30.15,0,Mostly Cloudy,D,BKN
2018-10-22 16:00,52,52,30,43,SW,9,,30.15,0,Mostly Cloudy,D,BKN
2018-10-22 17:00,52,52,33,49,SSW,9,,30.15,0,Mostly Cloudy,D,BKN
2018-10-22 18:00,51,51,36,56,SSE,8,,30.15,0,Mostly Cloudy,N,BKN
2018-10-22 19:00,51,51,36,56,S,6,,30.15,0,Mostly Cloudy,N,BKN
2018-10-22 20:00,51,51,35,54,S,7,,30.16,0,Mostly Cloudy,N,BKN
2018-10-22 21:00,50,50,36,59,SSW,6,,30.16,0,Mostly Cloudy,N,BKN
2018-10-22 22:00,49,46,35,59,SW,7,,30.15,0,Cloudy,N,OVC
2018-10-22 23:00,48,45,36,63,SSW,6,,30.15,0,Mostly Cloudy,N,BKN
2018-10-23 00:00,49,46,36,61,SSW,7,,30.14,0,Cloudy,N,OVC
2018-10-23 01:00,47,43,36,66,SSW,8,,30.13,0,Cloudy,N,OVC
2018-10-23 02:00,47,44,38,71,S,6,,30.11,0,Cloudy,N,OVC
2018-10-23 03:00,47,44,40,77,SSW,7,,30.1,0,Cloudy,N,OVC
2018-10-23 04:00,48,45,41,77,S,6,,30.08,0,Mostly Cloudy,N,BKN
2018-10-23 05:00,48,45,41,77,SSW,6,,30.07,0,Cloudy,N,OVC
2018-10-23 06:00,48,48,41,77,SSW,3,,30.05,0,Mostly Cloudy,D,BKN
2018-10-23 07:00,52,52,42,69,SSW,8,,30.04,0,Mostly Cloudy,D,BKN
2018-10-23 08:00,53,53,42,66,SSW,12,,30.04,0,Mostly Cloudy,D,BKN
2018-10-23 09:00,57,57,42,57,SW,7,,30.03,0,Mostly Cloudy,D,BKN
2018-10-23 10:00,57,57,42,57,SW,12,,30.02,0,Mostly Cloudy,D,BKN
2018-10-23 11:00,61,61,42,50,WSW,7,,30.0,0,Mostly Cloudy,D,BKN
2018-10-23 12:00,76,76,41,29,S,10,,29.95,0,Fair,D,FEW
2018-10-23 13:00,65,65,43,45,SW,10,,29.92,0,Fair,D,FEW
2018-10-23 14:00,67,67,42,40,SW,14,,29.89,0,Fair,D,FEW
2018-10-23 15:00,65,65,35,33,WSW,12,,29.88,0,Fair,D,FEW
2018-10-23 16:00,65,65,32,29,SW,12,,29.87,0,Partly Cloudy,D,SCT
2018-10-23 17:00,64,64,33,31,W,13,,29.88,0,Mostly Cloudy,D,BKN
2018-10-23 18:00,59,59,40,49,WNW,10,21,29.92,0.0,Mostly Cloudy,N,BKN
2018-10-23 19:00,56,56,39,53,NW,16,25,29.95,0,Fair,N,FEW
2018-10-23 20:00,55,55,38,53,NW,18,,29.95,0,Fair,N,FEW
2018-10-23 21:00,54,54,38,55,WNW,15,,29.97,0,Fair,N,CLR
2018-10-23 22:00,53,53,38,57,WNW,20,25,29.97,0,Fair,N,CLR
2018-10-23 23:00,52,52,38,59,WNW,14,24,29.97,0,Fair,N,CLR
2018-10-24 00:00,51,51,37,59,WNW,14,23,29.97,0,Fair,N,CLR
2018-10-24 01:00,50,50,37,61,WNW,13,,29.97,0,Fair,N,CLR
2018-10-24 02:00,50,50,37,61,WNW,14,20,29.97,0,Fair,N,CLR
2018-10-24 03:00,49,43,36,61,WNW,15,,29.96,0,Fair,N,CLR
2018-10-24 04:00,48,41,35,61,WNW,18,,29.96,0,Partly Cloudy,N,SCT
2018-10-24 05:00,49,42,35,59,WNW,23,31,29.95,0,Partly Cloudy / Windy,N,SCT
2018-10-24 06:00,48,40,33,56,WNW,24,29,29.97,0,Mostly Cloudy / Windy,D,BKN
2018-10-24 07:00,48,41,34,58,NW,20,31,29.99,0,Partly Cloudy,D,SCT
2018-10-24 08:00,48,42,35,61,NW,17,24,30.02,0,Partly Cloudy,D,SCT
2018-10-24 09:00,50,50,35,57,NW,17,25,30.04,0,Fair,D,FEW
2018-10-24 10:00,51,51,36,56,NW,16,30,30.04,0,Partly Cloudy,D,SCT
2018-10-24 11:00,53,53,35,50,NW,24,31,30.04,0,Mostly Cloudy / Windy,D,BKN
2018-10-24 12:00,53,53,34,48,NW,21,30,30.04,0,Mostly Cloudy / Windy,D,BKN
2018-10-24 13:00,54,54,34,47,NW,26,33,30.03,0,Mostly Cloudy / Windy,D,BKN
2018-10-24 14:00,55,55,34,45,NNW,17,,30.02,0,Mostly Cloudy,D,BKN
2018-10-24 15:00,54,54,34,47,NW,18,26,30.04,0,Mostly Cloudy,D,BKN
2018-10-24 16:00,55,55,32,42,NW,15,,30.05,0,Mostly Cloudy,D,BKN
2018-10-24 17:00,54,54,31,41,NW,17,26,30.06,0,Mostly Cloudy,D,BKN
2018-10-24 18:00,54,54,31,41,NW,12,,30.08,0,Mostly Cloudy,N,BKN
2018-10-24 19:00,52,52,32,47,NW,21,26,30.11,0,Mostly Cloudy / Windy,N,BKN
2018-10-24 20:00,50,50,33,52,NW,16,,30.12,0,Partly Cloudy,N,SCT
2018-10-24 21:00,49,43,36,61,NW,17,,30.14,0,Fair,N,FEW
2018-10-24 22:00,48,42,36,63,NW,15,26,30.14,0,Fair,N,FEW
2018-10-24 23:00,47,40,36,66,NW,20,28,30.14,0,Fair,N,FEW
2018-10-25 00:00,47,39,34,61,NW,21,30,30.14,0,Fair / Windy,N,CLR
2018-10-25 01:00,46,39,32,58,WNW,17,21,30.14,0,Fair,N,CLR
2018-10-25 02:00,46,39,33,61,NW,16,23,30.13,0,Fair,N,CLR
2018-10-25 03:00,45,38,33,63,WNW,15,,30.11,0,Fair,N,CLR
2018-10-25 04:00,45,38,32,60,WNW,15,,30.12,0,Fair,N,CLR
2018-10-25 05:00,44,39,31,60,WNW,10,,30.12,0,Fair,N,CLR
2018-10-25 06:00,44,38,32,63,WNW,12,,30.11,0,Fair,D,FEW
2018-10-25 07:00,44,38,31,60,WNW,13,,30.12,0,Fair,D,FEW
2018-10-25 08:00,45,38,31,58,NW,15,25,30.13,0,Fair,D,FEW
2018-10-25 09:00,46,39,30,54,NNW,17,22,30.12,0,Fair,D,FEW
2018-10-25 10:00,47,40,30,52,WNW,16,26,30.11,0,Fair,D,FEW
2018-10-25 11:00,49,43,31,50,NW,16,26,30.1,0,Fair,D,FEW
2018-10-25 12:00,50,50,29,44,NW,18,,30.07,0,Fair,D,FEW
2018-10-25 13:00,51,51,29,43,NNW,16,,30.04,0,Fair,D,FEW
2018-10-25 14:00,52,52,29,41,NW,14,,30.02,0,Fair,D,FEW
2018-10-25 15:00,52,52,30,43,NNW,15,,30.01,0,Partly Cloudy,D,SCT
2018-10-25 16:00,51,51,29,43,NW,18,,30.02,0,Partly Cloudy,D,SCT
2018-10-25 17:00,50,50,30,46,WNW,15,,30.03,0,Mostly Cloudy,D,BKN
2018-10-25 18:00,48,42,30,50,NNW,15,,30.05,0,Mostly Cloudy,N,BKN
2018-10-25 19:00,46,41,30,54,NNW,12,,30.07,0,Mostly Cloudy,N,BKN
2018-10-25 20:00,46,40,29,51,NW,13,,30.07,0,Mostly Cloudy,N,BKN
2018-10-25 21:00,45,39,29,53,NNW,13,,30.07,0,Mostly Cloudy,N,BKN
2018-10-25 22:00,44,36,28,53,NNW,18,,30.08,0,Mostly Cloudy,N,BKN
2018-10-25 23:00,43,36,29,58,NNW,14,20,30.09,0,Partly Cloudy,N,SCT
2018-10-26 00:00,43,37,28,56,NNW,10,,30.08,0,Mostly Cloudy,N,BKN
2018-10-26 01:00,42,36,28,58,NNW,10,,30.08,0,Mostly Cloudy,N,BKN
2018-10-26 02:00,42,38,28,58,NNW,6,,30.08,0,Mostly Cloudy,N,BKN
2018-10-26 03:00,42,38,27,55,NW,7,,30.08,0,Mostly Cloudy,N,BKN
2018-10-26 04:00,42,38,27,55,NNW,7,,30.07,0,Partly Cloudy,N,SCT
2018-10-26 05:00,42,39,28,58,NNW,5,,30.08,0,Mostly Cloudy,N,BKN
2018-10-26 06:00,42,39,28,58,N,5,,30.09,0,Mostly Cloudy,D,BKN
2018-10-26 07:00,43,43,28,56,CALM,0,,30.11,0,Mostly Cloudy,D,BKN
2018-10-26 08:00,44,44,27,51,CALM,0,,30.12,0,Mostly Cloudy,D,BKN
2018-10-26 09:00,45,43,31,58,VAR,5,,30.13,0,Mostly Cloudy,D,BKN
2018-10-26 10:00,45,45,30,56,N,3,,30.12,0,Mostly Cloudy,D,BKN
2018-10-26 11:00,47,47,28,48,VAR,3,,30.13,0,Mostly Cloudy,D,BKN
2018-10-26 12:00,47,44,31,54,NE,6,,30.11,0,Cloudy,D,OVC
2018-10-26 13:00,48,45,30,50,NE,6,,30.09,0,Cloudy,D,OVC
2018-10-26 14:00,49,47,31,50,NE,5,,30.08,0,Cloudy,D,OVC
2018-10-26 15:00,50,50,35,57,SSW,7,,30.08,0,Cloudy,D,OVC
2018-10-26 16:00,50,50,36,59,ESE,9,,30.07,0,Mostly Cloudy,D,BKN
2018-10-26 17:00,49,45,36,61,ESE,10,,30.08,0,Cloudy,D,OVC
2018-10-26 18:00,48,44,36,63,E,8,,30.06,0,Mostly Cloudy,N,BKN
